TimeStample,T,W,WD
2015-11-20 20:00:00,0.46,0,-0.765830574
2015-11-20 23:00:00,0.46,0,-0.765830574
2015-11-21 02:00:00,0.497142857,0.130434783,-0.517036114
2015-11-21 05:00:00,0.497142857,0.130434783,-0.517036114
2015-11-21 08:00:00,0.497142857,0.130434783,-0.517036114
2015-11-21 11:00:00,0.497142857,0.130434783,-0.517036114
2015-11-21 14:00:00,0.497142857,0.130434783,-0.517036114
2015-11-21 17:00:00,0.497142857,0.130434783,-0.517036114
2015-11-21 20:00:00,0.497142857,0.130434783,-0.517036114
2015-11-21 23:00:00,0.497142857,0.130434783,-0.517036114
2015-11-22 02:00:00,0.505714286,0.152173913,-0.765830574
2015-11-22 05:00:00,0.505714286,0.152173913,-0.765830574
2015-11-22 08:00:00,0.505714286,0.152173913,-0.765830574
2015-11-22 11:00:00,0.505714286,0.152173913,-0.765830574
2015-11-22 14:00:00,0.505714286,0.152173913,-0.765830574
2015-11-22 17:00:00,0.505714286,0.152173913,-0.765830574
2015-11-22 20:00:00,0.505714286,0.152173913,-0.765830574
2015-11-22 23:00:00,0.505714286,0.152173913,-0.765830574
2015-11-23 02:00:00,0.462857143,0.413043478,-0.517036114
2015-11-23 05:00:00,0.462857143,0.413043478,-0.517036114
2015-11-23 08:00:00,0.462857143,0.413043478,-0.517036114
2015-11-23 11:00:00,0.462857143,0.413043478,-0.517036114
2015-11-23 14:00:00,0.462857143,0.413043478,-0.517036114
2015-11-23 17:00:00,0.462857143,0.413043478,-0.517036114
2015-11-23 20:00:00,0.462857143,0.413043478,-0.517036114
2015-11-23 23:00:00,0.462857143,0.413043478,-0.517036114
2015-11-24 02:00:00,0.28,0.543478261,-0.517036114
2015-11-24 05:00:00,0.28,0.543478261,-0.517036114
2015-11-24 08:00:00,0.28,0.543478261,-0.517036114
2015-11-24 11:00:00,0.28,0.543478261,-0.517036114
2015-11-24 14:00:00,0.28,0.543478261,-0.517036114
2015-11-24 17:00:00,0.28,0.543478261,-0.517036114
2015-11-24 20:00:00,0.28,0.543478261,-0.517036114
2015-11-24 23:00:00,0.28,0.543478261,-0.517036114
2015-11-25 02:00:00,0.288571429,0.108695652,-0.765830574
2015-11-25 05:00:00,0.288571429,0.108695652,-0.765830574
2015-11-25 08:00:00,0.288571429,0.108695652,-0.765830574
2015-11-25 11:00:00,0.288571429,0.108695652,-0.765830574
2015-11-25 14:00:00,0.288571429,0.108695652,-0.765830574
2015-11-25 17:00:00,0.288571429,0.108695652,-0.765830574
2015-11-25 20:00:00,0.288571429,0.108695652,-0.765830574
2015-11-25 23:00:00,0.288571429,0.108695652,-0.765830574
2015-11-26 02:00:00,0.328571429,0.282608696,-0.517036114
2015-11-26 05:00:00,0.328571429,0.282608696,-0.517036114
2015-11-26 08:00:00,0.328571429,0.282608696,-0.517036114
2015-11-26 11:00:00,0.328571429,0.282608696,-0.517036114
2015-11-26 14:00:00,0.328571429,0.282608696,-0.517036114
2015-11-26 17:00:00,0.328571429,0.282608696,-0.517036114
2015-11-26 20:00:00,0.328571429,0.282608696,-0.517036114
2015-11-26 23:00:00,0.328571429,0.282608696,-0.517036114
2015-11-27 02:00:00,0.294285714,0.152173913,-0.517036114
2015-11-27 05:00:00,0.294285714,0.152173913,-0.517036114
2015-11-27 08:00:00,0.294285714,0.152173913,-0.517036114
2015-11-27 11:00:00,0.294285714,0.152173913,-0.517036114
2015-11-27 14:00:00,0.294285714,0.152173913,-0.517036114
2015-11-27 17:00:00,0.294285714,0.152173913,-0.517036114
2015-11-27 20:00:00,0.294285714,0.152173913,-0.517036114
2015-11-27 23:00:00,0.294285714,0.152173913,-0.517036114
2015-11-28 02:00:00,0.351428571,0,1.47331956
2015-11-28 05:00:00,0.351428571,0,1.47331956
2015-11-28 08:00:00,0.351428571,0,1.47331956
2015-11-28 11:00:00,0.351428571,0,1.47331956
2015-11-28 14:00:00,0.351428571,0,1.47331956
2015-11-28 17:00:00,0.351428571,0,1.47331956
2015-11-28 20:00:00,0.351428571,0,1.47331956
2015-11-28 23:00:00,0.351428571,0,1.47331956
2015-11-29 02:00:00,0.371428571,0.02173913,1.2245251
2015-11-29 05:00:00,0.371428571,0.02173913,1.2245251
2015-11-29 08:00:00,0.371428571,0.02173913,1.2245251
2015-11-29 11:00:00,0.371428571,0.02173913,1.2245251
2015-11-29 14:00:00,0.371428571,0.02173913,1.2245251
2015-11-29 17:00:00,0.371428571,0.02173913,1.2245251
2015-11-29 20:00:00,0.371428571,0.02173913,1.2245251
2015-11-29 23:00:00,0.371428571,0.02173913,1.2245251
2015-11-30 02:00:00,0.354285714,0.065217391,0.975730641
2015-11-30 05:00:00,0.354285714,0.065217391,0.975730641
2015-11-30 08:00:00,0.354285714,0.065217391,0.975730641
2015-11-30 11:00:00,0.354285714,0.065217391,0.975730641
2015-11-30 14:00:00,0.354285714,0.065217391,0.975730641
2015-11-30 17:00:00,0.354285714,0.065217391,0.975730641
2015-11-30 20:00:00,0.354285714,0.065217391,0.975730641
2015-11-30 23:00:00,0.354285714,0.065217391,0.975730641
2015-12-01 02:00:00,0.385714286,0.043478261,1.2245251
2015-12-01 05:00:00,0.385714286,0.043478261,1.2245251
2015-12-01 08:00:00,0.385714286,0.043478261,1.2245251
2015-12-01 11:00:00,0.385714286,0.043478261,1.2245251
2015-12-01 14:00:00,0.385714286,0.043478261,1.2245251
2015-12-01 17:00:00,0.385714286,0.043478261,1.2245251
2015-12-01 20:00:00,0.385714286,0.043478261,1.2245251
2015-12-01 23:00:00,0.385714286,0.043478261,1.2245251
2015-12-02 02:00:00,0.42,0.02173913,1.2245251
2015-12-02 05:00:00,0.42,0.02173913,1.2245251
2015-12-02 08:00:00,0.42,0.02173913,1.2245251
2015-12-02 11:00:00,0.42,0.02173913,1.2245251
2015-12-02 14:00:00,0.42,0.02173913,1.2245251
2015-12-02 17:00:00,0.42,0.02173913,1.2245251
2015-12-02 20:00:00,0.42,0.02173913,1.2245251
2015-12-02 23:00:00,0.42,0.02173913,1.2245251
2015-12-03 02:00:00,0.368571429,0.173913043,-0.517036114
2015-12-03 05:00:00,0.368571429,0.173913043,-0.517036114
2015-12-03 08:00:00,0.368571429,0.173913043,-0.517036114
2015-12-03 11:00:00,0.368571429,0.173913043,-0.517036114
2015-12-03 14:00:00,0.368571429,0.173913043,-0.517036114
2015-12-03 17:00:00,0.368571429,0.173913043,-0.517036114
2015-12-03 20:00:00,0.368571429,0.173913043,-0.517036114
2015-12-03 23:00:00,0.368571429,0.173913043,-0.517036114
2015-12-04 02:00:00,0.317142857,0.108695652,-0.765830574
2015-12-04 05:00:00,0.317142857,0.108695652,-0.765830574
2015-12-04 08:00:00,0.317142857,0.108695652,-0.765830574
2015-12-04 11:00:00,0.317142857,0.108695652,-0.765830574
2015-12-04 14:00:00,0.317142857,0.108695652,-0.765830574
2015-12-04 17:00:00,0.317142857,0.108695652,-0.765830574
2015-12-04 20:00:00,0.317142857,0.108695652,-0.765830574
2015-12-04 23:00:00,0.317142857,0.108695652,-0.765830574
2015-12-05 02:00:00,0.24,0.152173913,-0.517036114
2015-12-05 05:00:00,0.24,0.152173913,-0.517036114
2015-12-05 08:00:00,0.24,0.152173913,-0.517036114
2015-12-05 11:00:00,0.24,0.152173913,-0.517036114
2015-12-05 14:00:00,0.24,0.152173913,-0.517036114
2015-12-05 17:00:00,0.24,0.152173913,-0.517036114
2015-12-05 20:00:00,0.24,0.152173913,-0.517036114
2015-12-05 23:00:00,0.24,0.152173913,-0.517036114
2015-12-06 02:00:00,0.282857143,0.086956522,0.726936182
2015-12-06 05:00:00,0.282857143,0.086956522,0.726936182
2015-12-06 08:00:00,0.282857143,0.086956522,0.726936182
2015-12-06 11:00:00,0.282857143,0.086956522,0.726936182
2015-12-06 14:00:00,0.282857143,0.086956522,0.726936182
2015-12-06 17:00:00,0.282857143,0.086956522,0.726936182
2015-12-06 20:00:00,0.282857143,0.086956522,0.726936182
2015-12-06 23:00:00,0.282857143,0.086956522,0.726936182
2015-12-07 02:00:00,0.24,0.065217391,0.975730641
2015-12-07 05:00:00,0.24,0.065217391,0.975730641
2015-12-07 08:00:00,0.24,0.065217391,0.975730641
2015-12-07 11:00:00,0.24,0.065217391,0.975730641
2015-12-07 14:00:00,0.24,0.065217391,0.975730641
2015-12-07 17:00:00,0.24,0.065217391,0.975730641
2015-12-07 20:00:00,0.24,0.065217391,0.975730641
2015-12-07 23:00:00,0.24,0.065217391,0.975730641
2015-12-08 02:00:00,0.277142857,0.065217391,-0.517036114
2015-12-08 05:00:00,0.277142857,0.065217391,-0.517036114
2015-12-08 08:00:00,0.277142857,0.065217391,-0.517036114
2015-12-08 11:00:00,0.277142857,0.065217391,-0.517036114
2015-12-08 14:00:00,0.277142857,0.065217391,-0.517036114
2015-12-08 17:00:00,0.277142857,0.065217391,-0.517036114
2015-12-08 20:00:00,0.277142857,0.065217391,-0.517036114
2015-12-08 23:00:00,0.277142857,0.065217391,-0.517036114
2015-12-09 02:00:00,0.328571429,0.065217391,-0.517036114
2015-12-09 05:00:00,0.328571429,0.065217391,-0.517036114
2015-12-09 08:00:00,0.328571429,0.065217391,-0.517036114
2015-12-09 11:00:00,0.328571429,0.065217391,-0.517036114
2015-12-09 14:00:00,0.328571429,0.065217391,-0.517036114
2015-12-09 17:00:00,0.328571429,0.065217391,-0.517036114
2015-12-09 20:00:00,0.328571429,0.065217391,-0.517036114
2015-12-09 23:00:00,0.328571429,0.065217391,-0.517036114
2015-12-10 02:00:00,0.345714286,0.065217391,0.726936182
2015-12-10 05:00:00,0.345714286,0.065217391,0.726936182
2015-12-10 08:00:00,0.345714286,0.065217391,0.726936182
2015-12-10 11:00:00,0.345714286,0.065217391,0.726936182
2015-12-10 14:00:00,0.345714286,0.065217391,0.726936182
2015-12-10 17:00:00,0.345714286,0.065217391,0.726936182
2015-12-10 20:00:00,0.345714286,0.065217391,0.726936182
2015-12-10 23:00:00,0.345714286,0.065217391,0.726936182
2015-12-11 02:00:00,0.342857143,0.282608696,-0.765830574
2015-12-11 05:00:00,0.342857143,0.282608696,-0.765830574
2015-12-11 08:00:00,0.342857143,0.282608696,-0.765830574
2015-12-11 11:00:00,0.342857143,0.282608696,-0.765830574
2015-12-11 14:00:00,0.342857143,0.282608696,-0.765830574
2015-12-11 17:00:00,0.342857143,0.282608696,-0.765830574
2015-12-11 20:00:00,0.342857143,0.282608696,-0.765830574
2015-12-11 23:00:00,0.342857143,0.282608696,-0.765830574
2015-12-12 02:00:00,0.302857143,0.043478261,-0.517036114
2015-12-12 05:00:00,0.302857143,0.043478261,-0.517036114
2015-12-12 08:00:00,0.302857143,0.043478261,-0.517036114
2015-12-12 11:00:00,0.302857143,0.043478261,-0.517036114
2015-12-12 14:00:00,0.302857143,0.043478261,-0.517036114
2015-12-12 17:00:00,0.302857143,0.043478261,-0.517036114
2015-12-12 20:00:00,0.302857143,0.043478261,-0.517036114
2015-12-12 23:00:00,0.302857143,0.043478261,-0.517036114
2015-12-13 02:00:00,0.314285714,0.130434783,-0.517036114
2015-12-13 05:00:00,0.314285714,0.130434783,-0.517036114
2015-12-13 08:00:00,0.314285714,0.130434783,-0.517036114
2015-12-13 11:00:00,0.314285714,0.130434783,-0.517036114
2015-12-13 14:00:00,0.314285714,0.130434783,-0.517036114
2015-12-13 17:00:00,0.314285714,0.130434783,-0.517036114
2015-12-13 20:00:00,0.314285714,0.130434783,-0.517036114
2015-12-13 23:00:00,0.314285714,0.130434783,-0.517036114
2015-12-14 02:00:00,0.294285714,0.086956522,-0.765830574
2015-12-14 05:00:00,0.294285714,0.086956522,-0.765830574
2015-12-14 08:00:00,0.294285714,0.086956522,-0.765830574
2015-12-14 11:00:00,0.294285714,0.086956522,-0.765830574
2015-12-14 14:00:00,0.294285714,0.086956522,-0.765830574
2015-12-14 17:00:00,0.294285714,0.086956522,-0.765830574
2015-12-14 20:00:00,0.294285714,0.086956522,-0.765830574
2015-12-14 23:00:00,0.294285714,0.086956522,-0.765830574
2015-12-15 02:00:00,0.297142857,0.065217391,1.2245251
2015-12-15 05:00:00,0.297142857,0.065217391,1.2245251
2015-12-15 08:00:00,0.297142857,0.065217391,1.2245251
2015-12-15 11:00:00,0.297142857,0.065217391,1.2245251
2015-12-15 14:00:00,0.297142857,0.065217391,1.2245251
2015-12-15 17:00:00,0.297142857,0.065217391,1.2245251
2015-12-15 20:00:00,0.297142857,0.065217391,1.2245251
2015-12-15 23:00:00,0.297142857,0.065217391,1.2245251
2015-12-16 02:00:00,0.262857143,0.130434783,-0.765830574
2015-12-16 05:00:00,0.262857143,0.130434783,-0.765830574
2015-12-16 08:00:00,0.262857143,0.130434783,-0.765830574
2015-12-16 11:00:00,0.262857143,0.130434783,-0.765830574
2015-12-16 14:00:00,0.262857143,0.130434783,-0.765830574
2015-12-16 17:00:00,0.262857143,0.130434783,-0.765830574
2015-12-16 20:00:00,0.262857143,0.130434783,-0.765830574
2015-12-16 23:00:00,0.262857143,0.130434783,-0.765830574
2015-12-17 02:00:00,0.188571429,0.173913043,0.975730641
2015-12-17 05:00:00,0.188571429,0.173913043,0.975730641
2015-12-17 08:00:00,0.188571429,0.173913043,0.975730641
2015-12-17 11:00:00,0.188571429,0.173913043,0.975730641
2015-12-17 14:00:00,0.188571429,0.173913043,0.975730641
2015-12-17 17:00:00,0.188571429,0.173913043,0.975730641
2015-12-17 20:00:00,0.188571429,0.173913043,0.975730641
2015-12-17 23:00:00,0.188571429,0.173913043,0.975730641
2015-12-18 02:00:00,0.265714286,0.108695652,1.2245251
2015-12-18 05:00:00,0.265714286,0.108695652,1.2245251
2015-12-18 08:00:00,0.265714286,0.108695652,1.2245251
2015-12-18 11:00:00,0.265714286,0.108695652,1.2245251
2015-12-18 14:00:00,0.265714286,0.108695652,1.2245251
2015-12-18 17:00:00,0.265714286,0.108695652,1.2245251
2015-12-18 20:00:00,0.265714286,0.108695652,1.2245251
2015-12-18 23:00:00,0.265714286,0.108695652,1.2245251
2015-12-19 02:00:00,0.225714286,0.304347826,-0.517036114
2015-12-19 05:00:00,0.225714286,0.304347826,-0.517036114
2015-12-19 08:00:00,0.225714286,0.304347826,-0.517036114
2015-12-19 11:00:00,0.225714286,0.304347826,-0.517036114
2015-12-19 14:00:00,0.225714286,0.304347826,-0.517036114
2015-12-19 17:00:00,0.225714286,0.304347826,-0.517036114
2015-12-19 20:00:00,0.225714286,0.304347826,-0.517036114
2015-12-19 23:00:00,0.225714286,0.304347826,-0.517036114
2015-12-20 02:00:00,0.188571429,0.152173913,1.47331956
2015-12-20 05:00:00,0.188571429,0.152173913,1.47331956
2015-12-20 08:00:00,0.188571429,0.152173913,1.47331956
2015-12-20 11:00:00,0.188571429,0.152173913,1.47331956
2015-12-20 14:00:00,0.188571429,0.152173913,1.47331956
2015-12-20 17:00:00,0.188571429,0.152173913,1.47331956
2015-12-20 20:00:00,0.188571429,0.152173913,1.47331956
2015-12-20 23:00:00,0.188571429,0.152173913,1.47331956
2015-12-21 02:00:00,0.24,0.02173913,-0.268241655
2015-12-21 05:00:00,0.24,0.02173913,-0.268241655
2015-12-21 08:00:00,0.24,0.02173913,-0.268241655
2015-12-21 11:00:00,0.24,0.02173913,-0.268241655
2015-12-21 14:00:00,0.24,0.02173913,-0.268241655
2015-12-21 17:00:00,0.24,0.02173913,-0.268241655
2015-12-21 20:00:00,0.24,0.02173913,-0.268241655
2015-12-21 23:00:00,0.24,0.02173913,-0.268241655
2015-12-22 02:00:00,0.271428571,0.173913043,-0.517036114
2015-12-22 05:00:00,0.271428571,0.173913043,-0.517036114
2015-12-22 08:00:00,0.271428571,0.173913043,-0.517036114
2015-12-22 11:00:00,0.271428571,0.173913043,-0.517036114
2015-12-22 14:00:00,0.271428571,0.173913043,-0.517036114
2015-12-22 17:00:00,0.271428571,0.173913043,-0.517036114
2015-12-22 20:00:00,0.271428571,0.173913043,-0.517036114
2015-12-22 23:00:00,0.271428571,0.173913043,-0.517036114
2015-12-23 02:00:00,0.271428571,0.086956522,-0.765830574
2015-12-23 05:00:00,0.271428571,0.086956522,-0.765830574
2015-12-23 08:00:00,0.271428571,0.086956522,-0.765830574
2015-12-23 11:00:00,0.271428571,0.086956522,-0.765830574
2015-12-23 14:00:00,0.271428571,0.086956522,-0.765830574
2015-12-23 17:00:00,0.271428571,0.086956522,-0.765830574
2015-12-23 20:00:00,0.271428571,0.086956522,-0.765830574
2015-12-23 23:00:00,0.271428571,0.086956522,-0.765830574
2015-12-24 02:00:00,0.277142857,0.108695652,-0.765830574
2015-12-24 05:00:00,0.277142857,0.108695652,-0.765830574
2015-12-24 08:00:00,0.277142857,0.108695652,-0.765830574
2015-12-24 11:00:00,0.277142857,0.108695652,-0.765830574
2015-12-24 14:00:00,0.277142857,0.108695652,-0.765830574
2015-12-24 17:00:00,0.277142857,0.108695652,-0.765830574
2015-12-24 20:00:00,0.277142857,0.108695652,-0.765830574
2015-12-24 23:00:00,0.277142857,0.108695652,-0.765830574
2015-12-25 02:00:00,0.291428571,0.130434783,1.722114019
2015-12-25 05:00:00,0.291428571,0.130434783,1.722114019
2015-12-25 08:00:00,0.291428571,0.130434783,1.722114019
2015-12-25 11:00:00,0.291428571,0.130434783,1.722114019
2015-12-25 14:00:00,0.291428571,0.130434783,1.722114019
2015-12-25 17:00:00,0.291428571,0.130434783,1.722114019
2015-12-25 20:00:00,0.291428571,0.130434783,1.722114019
2015-12-25 23:00:00,0.291428571,0.130434783,1.722114019
2015-12-26 02:00:00,0.262857143,0.065217391,1.47331956
2015-12-26 05:00:00,0.262857143,0.065217391,1.47331956
2015-12-26 08:00:00,0.262857143,0.065217391,1.47331956
2015-12-26 11:00:00,0.262857143,0.065217391,1.47331956
2015-12-26 14:00:00,0.262857143,0.065217391,1.47331956
2015-12-26 17:00:00,0.262857143,0.065217391,1.47331956
2015-12-26 20:00:00,0.262857143,0.065217391,1.47331956
2015-12-26 23:00:00,0.262857143,0.065217391,1.47331956
2015-12-27 02:00:00,0.28,0.065217391,-0.517036114
2015-12-27 05:00:00,0.28,0.065217391,-0.517036114
2015-12-27 08:00:00,0.28,0.065217391,-0.517036114
2015-12-27 11:00:00,0.28,0.065217391,-0.517036114
2015-12-27 14:00:00,0.28,0.065217391,-0.517036114
2015-12-27 17:00:00,0.28,0.065217391,-0.517036114
2015-12-27 20:00:00,0.28,0.065217391,-0.517036114
2015-12-27 23:00:00,0.28,0.065217391,-0.517036114
2015-12-28 02:00:00,0.248571429,0.173913043,-0.268241655
2015-12-28 05:00:00,0.248571429,0.173913043,-0.268241655
2015-12-28 08:00:00,0.248571429,0.173913043,-0.268241655
2015-12-28 11:00:00,0.248571429,0.173913043,-0.268241655
2015-12-28 14:00:00,0.248571429,0.173913043,-0.268241655
2015-12-28 17:00:00,0.248571429,0.173913043,-0.268241655
2015-12-28 20:00:00,0.248571429,0.173913043,-0.268241655
2015-12-28 23:00:00,0.248571429,0.173913043,-0.268241655
2015-12-29 02:00:00,0.274285714,0.152173913,-0.517036114
2015-12-29 05:00:00,0.274285714,0.152173913,-0.517036114
2015-12-29 08:00:00,0.274285714,0.152173913,-0.517036114
2015-12-29 11:00:00,0.274285714,0.152173913,-0.517036114
2015-12-29 14:00:00,0.274285714,0.152173913,-0.517036114
2015-12-29 17:00:00,0.274285714,0.152173913,-0.517036114
2015-12-29 20:00:00,0.274285714,0.152173913,-0.517036114
2015-12-29 23:00:00,0.274285714,0.152173913,-0.517036114
2015-12-30 02:00:00,0.297142857,0.065217391,1.2245251
2015-12-30 05:00:00,0.297142857,0.065217391,1.2245251
2015-12-30 08:00:00,0.297142857,0.065217391,1.2245251
2015-12-30 11:00:00,0.297142857,0.065217391,1.2245251
2015-12-30 14:00:00,0.297142857,0.065217391,1.2245251
2015-12-30 17:00:00,0.297142857,0.065217391,1.2245251
2015-12-30 20:00:00,0.297142857,0.065217391,1.2245251
2015-12-30 23:00:00,0.297142857,0.065217391,1.2245251
2015-12-31 02:00:00,0.4,0.195652174,-0.517036114
2015-12-31 05:00:00,0.4,0.195652174,-0.517036114
2015-12-31 08:00:00,0.4,0.195652174,-0.517036114
2015-12-31 11:00:00,0.4,0.195652174,-0.517036114
2015-12-31 14:00:00,0.4,0.195652174,-0.517036114
2015-12-31 17:00:00,0.4,0.195652174,-0.517036114
2015-12-31 20:00:00,0.4,0.195652174,-0.517036114
2015-12-31 23:00:00,0.4,0.195652174,-0.517036114
2016-01-01 02:00:00,0.358571429,0.108695652,-0.765830574
2016-01-01 05:00:00,0.358571429,0.108695652,-0.765830574
2016-01-01 08:00:00,0.358571429,0.108695652,-0.765830574
2016-01-01 11:00:00,0.358571429,0.108695652,-0.765830574
2016-01-01 14:00:00,0.358571429,0.108695652,-0.765830574
2016-01-01 17:00:00,0.358571429,0.108695652,-0.765830574
2016-01-01 20:00:00,0.358571429,0.108695652,-0.765830574
2016-01-01 23:00:00,0.358571429,0.108695652,-0.765830574
2016-01-02 02:00:00,0.311428571,0.141304348,1.2245251
2016-01-02 05:00:00,0.311428571,0.141304348,1.2245251
2016-01-02 08:00:00,0.311428571,0.141304348,1.2245251
2016-01-02 11:00:00,0.311428571,0.141304348,1.2245251
2016-01-02 14:00:00,0.311428571,0.141304348,1.2245251
2016-01-02 17:00:00,0.311428571,0.141304348,1.2245251
2016-01-02 20:00:00,0.311428571,0.141304348,1.2245251
2016-01-02 23:00:00,0.311428571,0.141304348,1.2245251
2016-01-03 02:00:00,0.322285714,0.119565217,1.47331956
2016-01-03 05:00:00,0.322285714,0.119565217,1.47331956
2016-01-03 08:00:00,0.322285714,0.119565217,1.47331956
2016-01-03 11:00:00,0.322285714,0.119565217,1.47331956
2016-01-03 14:00:00,0.322285714,0.119565217,1.47331956
2016-01-03 17:00:00,0.322285714,0.119565217,1.47331956
2016-01-03 20:00:00,0.322285714,0.119565217,1.47331956
2016-01-03 23:00:00,0.322285714,0.119565217,1.47331956
2016-01-04 02:00:00,0.384285714,0.184782609,-0.765830574
2016-01-04 05:00:00,0.384285714,0.184782609,-0.765830574
2016-01-04 08:00:00,0.384285714,0.184782609,-0.765830574
2016-01-04 11:00:00,0.384285714,0.184782609,-0.765830574
2016-01-04 14:00:00,0.384285714,0.184782609,-0.765830574
2016-01-04 17:00:00,0.384285714,0.184782609,-0.765830574
2016-01-04 20:00:00,0.384285714,0.184782609,-0.765830574
2016-01-04 23:00:00,0.384285714,0.184782609,-0.765830574
2016-01-05 02:00:00,0.387142857,0.441304348,-0.517036114
2016-01-05 05:00:00,0.387142857,0.441304348,-0.517036114
2016-01-05 08:00:00,0.387142857,0.441304348,-0.517036114
2016-01-05 11:00:00,0.387142857,0.441304348,-0.517036114
2016-01-05 14:00:00,0.387142857,0.441304348,-0.517036114
2016-01-05 17:00:00,0.387142857,0.441304348,-0.517036114
2016-01-05 20:00:00,0.387142857,0.441304348,-0.517036114
2016-01-05 23:00:00,0.387142857,0.441304348,-0.517036114
2016-01-06 02:00:00,0.325714286,0.369565217,-0.765830574
2016-01-06 05:00:00,0.325714286,0.369565217,-0.765830574
2016-01-06 08:00:00,0.325714286,0.369565217,-0.765830574
2016-01-06 11:00:00,0.325714286,0.369565217,-0.765830574
2016-01-06 14:00:00,0.325714286,0.369565217,-0.765830574
2016-01-06 17:00:00,0.325714286,0.369565217,-0.765830574
2016-01-06 20:00:00,0.325714286,0.369565217,-0.765830574
2016-01-06 23:00:00,0.325714286,0.369565217,-0.765830574
2016-01-07 02:00:00,0.248,0.293478261,-0.765830574
2016-01-07 05:00:00,0.248,0.293478261,-0.765830574
2016-01-07 08:00:00,0.248,0.293478261,-0.765830574
2016-01-07 11:00:00,0.248,0.293478261,-0.765830574
2016-01-07 14:00:00,0.248,0.293478261,-0.765830574
2016-01-07 17:00:00,0.248,0.293478261,-0.765830574
2016-01-07 20:00:00,0.248,0.293478261,-0.765830574
2016-01-07 23:00:00,0.248,0.293478261,-0.765830574
2016-01-08 02:00:00,0.205142857,0.119565217,1.2245251
2016-01-08 05:00:00,0.205142857,0.119565217,1.2245251
2016-01-08 08:00:00,0.205142857,0.119565217,1.2245251
2016-01-08 11:00:00,0.205142857,0.119565217,1.2245251
2016-01-08 14:00:00,0.205142857,0.119565217,1.2245251
2016-01-08 17:00:00,0.205142857,0.119565217,1.2245251
2016-01-08 20:00:00,0.205142857,0.119565217,1.2245251
2016-01-08 23:00:00,0.205142857,0.119565217,1.2245251
2016-01-09 02:00:00,0.228,0.195652174,-0.765830574
2016-01-09 05:00:00,0.228,0.195652174,-0.765830574
2016-01-09 08:00:00,0.228,0.195652174,-0.765830574
2016-01-09 11:00:00,0.228,0.195652174,-0.765830574
2016-01-09 14:00:00,0.228,0.195652174,-0.765830574
2016-01-09 17:00:00,0.228,0.195652174,-0.765830574
2016-01-09 20:00:00,0.228,0.195652174,-0.765830574
2016-01-09 23:00:00,0.228,0.195652174,-0.765830574
2016-01-10 02:00:00,0.251428571,0.169565217,-1.014625033
2016-01-10 05:00:00,0.251428571,0.169565217,-1.014625033
2016-01-10 08:00:00,0.251428571,0.169565217,-1.014625033
2016-01-10 11:00:00,0.251428571,0.169565217,-1.014625033
2016-01-10 14:00:00,0.251428571,0.169565217,-1.014625033
2016-01-10 17:00:00,0.251428571,0.169565217,-1.014625033
2016-01-10 20:00:00,0.251428571,0.169565217,-1.014625033
2016-01-10 23:00:00,0.251428571,0.169565217,-1.014625033
2016-01-11 02:00:00,0.269142857,0.25,-0.517036114
2016-01-11 05:00:00,0.269142857,0.25,-0.517036114
2016-01-11 08:00:00,0.269142857,0.25,-0.517036114
2016-01-11 11:00:00,0.269142857,0.25,-0.517036114
2016-01-11 14:00:00,0.269142857,0.25,-0.517036114
2016-01-11 17:00:00,0.269142857,0.25,-0.517036114
2016-01-11 20:00:00,0.269142857,0.25,-0.517036114
2016-01-11 23:00:00,0.269142857,0.25,-0.517036114
2016-01-12 02:00:00,0.213714286,0.445652174,-0.765830574
2016-01-12 05:00:00,0.213714286,0.445652174,-0.765830574
2016-01-12 08:00:00,0.213714286,0.445652174,-0.765830574
2016-01-12 11:00:00,0.213714286,0.445652174,-0.765830574
2016-01-12 14:00:00,0.213714286,0.445652174,-0.765830574
2016-01-12 17:00:00,0.213714286,0.445652174,-0.765830574
2016-01-12 20:00:00,0.213714286,0.445652174,-0.765830574
2016-01-12 23:00:00,0.213714286,0.445652174,-0.765830574
2016-01-13 02:00:00,0.189428571,0.27173913,-0.517036114
2016-01-13 05:00:00,0.189428571,0.27173913,-0.517036114
2016-01-13 08:00:00,0.189428571,0.27173913,-0.517036114
2016-01-13 11:00:00,0.189428571,0.27173913,-0.517036114
2016-01-13 14:00:00,0.189428571,0.27173913,-0.517036114
2016-01-13 17:00:00,0.189428571,0.27173913,-0.517036114
2016-01-13 20:00:00,0.189428571,0.27173913,-0.517036114
2016-01-13 23:00:00,0.189428571,0.27173913,-0.517036114
2016-01-14 02:00:00,0.188,0.156521739,-0.765830574
2016-01-14 05:00:00,0.188,0.156521739,-0.765830574
2016-01-14 08:00:00,0.188,0.156521739,-0.765830574
2016-01-14 11:00:00,0.188,0.156521739,-0.765830574
2016-01-14 14:00:00,0.188,0.156521739,-0.765830574
2016-01-14 17:00:00,0.188,0.156521739,-0.765830574
2016-01-14 20:00:00,0.188,0.156521739,-0.765830574
2016-01-14 23:00:00,0.188,0.156521739,-0.765830574
2016-01-15 02:00:00,0.195142857,0.22826087,-0.268241655
2016-01-15 05:00:00,0.195142857,0.22826087,-0.268241655
2016-01-15 08:00:00,0.195142857,0.22826087,-0.268241655
2016-01-15 11:00:00,0.195142857,0.22826087,-0.268241655
2016-01-15 14:00:00,0.195142857,0.22826087,-0.268241655
2016-01-15 17:00:00,0.195142857,0.22826087,-0.268241655
