TimeStample,Inflows
2015-07-28 23:00:00,0.402771502
2015-07-29 02:00:00,0.182909073
2015-07-29 05:00:00,0.198825124
2015-07-29 08:00:00,0.140382588
2015-07-29 11:00:00,0.185620324
2015-07-29 14:00:00,0.294321434
2015-07-29 17:00:00,0.243410152
2015-07-29 20:00:00,0.11512778
2015-07-29 23:00:00,0.191544911
2015-07-30 02:00:00,0.158658432
2015-07-30 05:00:00,0.173570317
2015-07-30 08:00:00,0.16488427
2015-07-30 11:00:00,0.163478436
2015-07-30 14:00:00,0.245769945
2015-07-30 17:00:00,0.271928503
2015-07-30 20:00:00,0.109454235
2015-07-30 23:00:00,0.214088467
2015-07-31 02:00:00,0.125621329
2015-07-31 05:00:00,0.032635437
2015-07-31 08:00:00,0.074459005
2015-07-31 11:00:00,0.060350454
2015-07-31 14:00:00,0.239393483
2015-07-31 17:00:00,0.293116433
2015-07-31 20:00:00,0.181252197
2015-07-31 23:00:00,0.241652859
2015-08-01 02:00:00,0.053873575
2015-08-01 05:00:00,0.065973791
2015-08-01 08:00:00,0.054174826
2015-08-01 11:00:00,0.055078576
2015-08-01 14:00:00,0.127930913
2015-08-01 17:00:00,0.130240498
2015-08-01 20:00:00,0.189486368
2015-08-01 23:00:00,0.158558016
2015-08-02 02:00:00,0.098107145
2015-08-02 05:00:00,0.040718984
2015-08-02 08:00:00,0.033338354
2015-08-02 11:00:00,0.050861073
2015-08-02 14:00:00,0.169202189
2015-08-02 17:00:00,0.036752523
2015-08-02 20:00:00,0.114575488
2015-08-02 23:00:00,0.110759653
2015-08-03 02:00:00,0.189285535
2015-08-03 05:00:00,0.112767987
2015-08-03 08:00:00,0.07184817
2015-08-03 11:00:00,0.208013255
2015-08-03 14:00:00,0.133353417
2015-08-03 17:00:00,0.102324647
2015-08-03 20:00:00,0.140483004
2015-08-03 23:00:00,0.270121002
2015-08-04 02:00:00,0.057789828
2015-08-04 05:00:00,0.074659838
2015-08-04 08:00:00,0.093990059
2015-08-04 11:00:00,0.035748356
2015-08-04 14:00:00,0.045990862
2015-08-04 17:00:00,0.163578852
2015-08-04 20:00:00,0.183160114
2015-08-04 23:00:00,0.126073204
2015-08-05 02:00:00,0.056082743
2015-08-05 05:00:00,0.037405232
2015-08-05 08:00:00,0.037355023
2015-08-05 11:00:00,0.083647136
2015-08-05 14:00:00,0.061203997
2015-08-05 17:00:00,0.097303811
2015-08-05 20:00:00,0.08013255
2015-08-05 23:00:00,0.081086509
2015-08-06 02:00:00,0.061605664
2015-08-06 05:00:00,0.062358789
2015-08-06 08:00:00,0.063061706
2015-08-06 11:00:00,0.062107747
2015-08-06 14:00:00,0.194708038
2015-08-06 17:00:00,0.080785259
2015-08-06 20:00:00,0.192147412
2015-08-06 23:00:00,0.211979716
2015-08-07 02:00:00,0.031681478
2015-08-07 05:00:00,0.037706482
2015-08-07 08:00:00,0.028769393
2015-08-07 11:00:00,0.112818196
2015-08-07 14:00:00,0.246723904
2015-08-07 17:00:00,0.237887232
2015-08-07 20:00:00,0.165285937
2015-08-07 23:00:00,0.28061455
2015-08-08 02:00:00,0.133453833
2015-08-08 05:00:00,0.19003866
2015-08-08 08:00:00,0.112918612
2015-08-08 11:00:00,0.073555254
2015-08-08 14:00:00,0.189486368
2015-08-08 17:00:00,0.130993624
2015-08-08 20:00:00,0.228699101
2015-08-08 23:00:00,0.209720339
2015-08-09 02:00:00,0.211578049
2015-08-09 05:00:00,0.116182156
2015-08-09 08:00:00,0.117638199
2015-08-09 11:00:00,0.172817191
2015-08-09 14:00:00,0.216598885
2015-08-09 17:00:00,0.211276799
2015-08-09 20:00:00,0.369382939
2015-08-09 23:00:00,0.249384948
2015-08-10 02:00:00,0.137319877
2015-08-10 05:00:00,0.138926545
2015-08-10 08:00:00,0.102876939
2015-08-10 11:00:00,0.168499272
2015-08-10 14:00:00,0.191444495
2015-08-10 17:00:00,0.117136115
2015-08-10 20:00:00,0.254857659
2015-08-10 23:00:00,0.191745745
2015-08-11 02:00:00,0.050258573
2015-08-11 05:00:00,0.105738816
2015-08-11 08:00:00,0.107295275
2015-08-11 11:00:00,0.157403223
2015-08-11 14:00:00,0.291710599
2015-08-11 17:00:00,0.20233971
2015-08-11 20:00:00,0.336998544
2015-08-11 23:00:00,0.371792941
2015-08-12 02:00:00,0.173720942
2015-08-12 05:00:00,0.249585781
2015-08-12 08:00:00,0.080935884
2015-08-12 11:00:00,0.152934679
2015-08-12 14:00:00,0.295275393
2015-08-12 17:00:00,0.217552844
2015-08-12 20:00:00,0.14153738
2015-08-12 23:00:00,0.123612994
2015-08-13 02:00:00,0.059195662
2015-08-13 05:00:00,0.085002761
2015-08-13 08:00:00,0.057488578
2015-08-13 11:00:00,0.052869408
2015-08-13 14:00:00,0.050208365
2015-08-13 17:00:00,0.04573982
2015-08-13 20:00:00,0.064517749
2015-08-13 23:00:00,0.082642968
2015-08-14 02:00:00,0.022643972
2015-08-14 05:00:00,0.020736055
2015-08-14 08:00:00,0.014610634
2015-08-14 11:00:00,0.112466737
2015-08-14 14:00:00,0.100868605
2015-08-14 17:00:00,0.147913842
2015-08-14 20:00:00,0.191494703
2015-08-14 23:00:00,0.165687604
2015-08-15 02:00:00,0.087914847
2015-08-15 05:00:00,0.045940654
2015-08-15 08:00:00,0.044585028
2015-08-15 11:00:00,0.057388161
2015-08-15 14:00:00,0.185319074
2015-08-15 17:00:00,0.175528443
2015-08-15 20:00:00,0.070994628
2015-08-15 23:00:00,0.327509163
2015-08-16 02:00:00,0.24747703
2015-08-16 05:00:00,0.152382387
2015-08-16 08:00:00,0.074659838
2015-08-16 11:00:00,0.116885073
2015-08-16 14:00:00,0.354671888
2015-08-16 17:00:00,0.367726063
2015-08-16 20:00:00,0.39147462
2015-08-16 23:00:00,0.432193603
2015-08-17 02:00:00,0.211025757
2015-08-17 05:00:00,0.275493297
2015-08-17 08:00:00,0.18115178
2015-08-17 11:00:00,0.352362304
2015-08-17 14:00:00,0.447557363
2015-08-17 17:00:00,0.291559974
2015-08-17 20:00:00,0.394135663
2015-08-17 23:00:00,0.185971783
2015-08-18 02:00:00,0.421800472
2015-08-18 05:00:00,0.195611789
2015-08-18 08:00:00,0.158809058
2015-08-18 11:00:00,0.459105287
2015-08-18 14:00:00,0.869357835
2015-08-18 17:00:00,0.729678164
2015-08-18 20:00:00,0.744590049
2015-08-18 23:00:00,0.938243711
2015-08-19 02:00:00,0.504428378
2015-08-19 05:00:00,0.504428378
2015-08-19 08:00:00,0.504428378
2015-08-19 11:00:00,0.504428378
2015-08-19 14:00:00,0.504428378
2015-08-19 17:00:00,0.504428378
2015-08-19 20:00:00,0.504428378
2015-08-19 23:00:00,0.746949842
2015-08-20 02:00:00,0.963900186
2015-08-20 05:00:00,0.504428378
2015-08-20 08:00:00,0.516141989
2015-08-20 11:00:00,0.767334438
2015-08-20 14:00:00,0.706682733
2015-08-20 17:00:00,0.636742481
2015-08-20 20:00:00,0.557413265
2015-08-20 23:00:00,0.659788121
2015-08-21 02:00:00,0.492443641
2015-08-21 05:00:00,0.594667872
2015-08-21 08:00:00,0.515539489
2015-08-21 11:00:00,0.44580007
2015-08-21 14:00:00,0.492041974
2015-08-21 17:00:00,0.468393834
2015-08-21 20:00:00,0.50996636
2015-08-21 23:00:00,0.486669679
2015-08-22 02:00:00,0.490485515
2015-08-22 05:00:00,0.423306723
2015-08-22 08:00:00,0.465029874
2015-08-22 11:00:00,0.441682984
2015-08-22 14:00:00,0.423256515
2015-08-22 17:00:00,0.441883818
2015-08-22 20:00:00,0.423156098
2015-08-22 23:00:00,0.447055279
2015-08-23 02:00:00,0.465732791
2015-08-23 05:00:00,0.377516694
2015-08-23 08:00:00,0.489682181
2015-08-23 11:00:00,0.453030075
2015-08-23 14:00:00,0.429884019
2015-08-23 17:00:00,0.430436311
2015-08-23 20:00:00,0.453883617
2015-08-23 23:00:00,0.42953256
2015-08-24 02:00:00,0.430938394
2015-08-24 05:00:00,0.45564091
2015-08-24 08:00:00,0.390771703
2015-08-24 11:00:00,0.45624341
2015-08-24 14:00:00,0.433247979
2015-08-24 17:00:00,0.458904453
2015-08-24 20:00:00,0.435808606
2015-08-24 23:00:00,0.417131094
2015-08-25 02:00:00,0.435607772
2015-08-25 05:00:00,0.440628609
2015-08-25 08:00:00,0.384947532
2015-08-25 11:00:00,0.422654014
2015-08-25 14:00:00,0.448410905
2015-08-25 17:00:00,0.468745293
2015-08-25 20:00:00,0.427172767
2015-08-25 23:00:00,0.35246272
2015-08-26 02:00:00,0.446201737
2015-08-26 05:00:00,0.414068384
2015-08-26 08:00:00,0.368177938
2015-08-26 11:00:00,0.415875885
2015-08-26 14:00:00,0.41140734
2015-08-26 17:00:00,0.384144198
2015-08-26 20:00:00,0.440477984
2015-08-26 23:00:00,0.422352764
2015-08-27 02:00:00,0.367173771
2015-08-27 05:00:00,0.443289652
2015-08-27 08:00:00,0.369583773
2015-08-27 11:00:00,0.333333333
2015-08-27 14:00:00,0.389114827
2015-08-27 17:00:00,0.29813727
2015-08-27 20:00:00,0.299994979
2015-08-27 23:00:00,0.187126575
2015-08-28 02:00:00,0.121152784
2015-08-28 05:00:00,0.086107345
2015-08-28 08:00:00,0.035999397
2015-08-28 11:00:00,0.051162324
2015-08-28 14:00:00,0.133303208
2015-08-28 17:00:00,0.05678566
2015-08-28 20:00:00,0.043781694
2015-08-28 23:00:00,0.06999046
2015-08-29 02:00:00,0.039062108
2015-08-29 05:00:00,0.033991063
2015-08-29 08:00:00,0.030777728
2015-08-29 11:00:00,0.032936687
2015-08-29 14:00:00,0.014861676
2015-08-29 17:00:00,0.118341116
2015-08-29 20:00:00,0.132098208
2015-08-29 23:00:00,0.104985691
2015-08-30 02:00:00,0.060601496
2015-08-30 05:00:00,0.01902897
2015-08-30 08:00:00,0.094241101
2015-08-30 11:00:00,0.115880906
2015-08-30 14:00:00,0.060551288
2015-08-30 17:00:00,0.080634634
2015-08-30 20:00:00,0.017924386
2015-08-30 23:00:00,0.188683035
2015-08-31 02:00:00,0.021438972
2015-08-31 05:00:00,0.025003766
2015-08-31 08:00:00,0.017221469
2015-08-31 11:00:00,0.077270673
2015-08-31 14:00:00,0.071195461
2015-08-31 17:00:00,0.079630466
2015-08-31 20:00:00,0.095395893
2015-08-31 23:00:00,0.095345685
2015-09-01 02:00:00,0.064919416
2015-09-01 05:00:00,0.038308982
2015-09-01 08:00:00,0.023848973
2015-09-01 11:00:00,0.026510017
2015-09-01 14:00:00,0.119897575
2015-09-01 17:00:00,0.049856906
2015-09-01 20:00:00,0.072350254
2015-09-01 23:00:00,0.082994427
2015-09-02 02:00:00,0.01044334
2015-09-02 05:00:00,0.020183763
2015-09-02 08:00:00,0.011447507
2015-09-02 11:00:00,0.033338354
2015-09-02 14:00:00,0.063764623
2015-09-02 17:00:00,0.023899182
2015-09-02 20:00:00,0.042275443
2015-09-02 23:00:00,0.062208164
2015-09-03 02:00:00,0.044635236
2015-09-03 05:00:00,0.034543355
2015-09-03 08:00:00,0.036802731
2015-09-03 11:00:00,0.036350856
2015-09-03 14:00:00,0.060199829
2015-09-03 17:00:00,0.110157152
2015-09-03 20:00:00,0.077421298
2015-09-03 23:00:00,0.070141086
2015-09-04 02:00:00,0.038258774
2015-09-04 05:00:00,0.041472109
2015-09-04 08:00:00,0.052467741
2015-09-04 11:00:00,0.100015063
2015-09-04 14:00:00,0.157704474
2015-09-04 17:00:00,0.272179545
2015-09-04 20:00:00,0.224782849
2015-09-04 23:00:00,0.344630215
2015-09-05 02:00:00,0.229452227
2015-09-05 05:00:00,0.131294874
2015-09-05 08:00:00,0.174976151
2015-09-05 11:00:00,0.159260933
2015-09-05 14:00:00,0.427825476
2015-09-05 17:00:00,0.285886429
2015-09-05 20:00:00,0.372395441
2015-09-05 23:00:00,0.34387709
2015-09-06 02:00:00,0.517698449
2015-09-06 05:00:00,0.481950093
2015-09-06 08:00:00,0.412110258
2015-09-06 11:00:00,0.406637546
2015-09-06 14:00:00,0.472962796
2015-09-06 17:00:00,0.49123864
2015-09-06 20:00:00,0.231962645
2015-09-06 23:00:00,0.115479239
2015-09-07 02:00:00,0.169001356
2015-09-07 05:00:00,0.140533213
2015-09-07 08:00:00,0.088467139
2015-09-07 11:00:00,0.09670131
2015-09-07 14:00:00,0.185168449
2015-09-07 17:00:00,0.143796757
2015-09-07 20:00:00,0.130039665
2015-09-07 23:00:00,0.129085706
2015-09-08 02:00:00,0.046593362
2015-09-08 05:00:00,0.058593162
2015-09-08 08:00:00,0.078425466
2015-09-08 11:00:00,0.144098007
2015-09-08 14:00:00,0.210824923
2015-09-08 17:00:00,0.116031531
2015-09-08 20:00:00,0.117688407
2015-09-08 23:00:00,0.069337752
2015-09-09 02:00:00,0.052166491
2015-09-09 05:00:00,0.025003766
2015-09-09 08:00:00,0.047246071
2015-09-09 11:00:00,0.07460963
2015-09-09 14:00:00,0.211678466
2015-09-09 17:00:00,0.119244866
2015-09-09 20:00:00,0.145353216
2015-09-09 23:00:00,0.167997188
2015-09-10 02:00:00,0.034543355
2015-09-10 05:00:00,0.032635437
2015-09-10 08:00:00,0.111512778
2015-09-10 11:00:00,0.066526083
2015-09-10 14:00:00,0.07521213
2015-09-10 17:00:00,0.036702315
2015-09-10 20:00:00,0.018225636
2015-09-10 23:00:00,0.014962093
2015-09-11 02:00:00,0.045589195
2015-09-11 05:00:00,0.037254607
2015-09-11 08:00:00,0.06200733
2015-09-11 11:00:00,0.026861475
2015-09-11 14:00:00,0.014058342
2015-09-11 17:00:00,0.027162725
2015-09-11 20:00:00,0.197017623
2015-09-11 23:00:00,0.183863032
2015-09-12 02:00:00,0.0666265
2015-09-12 05:00:00,0.201435959
2015-09-12 08:00:00,0.085203595
2015-09-12 11:00:00,0.085203595
2015-09-12 14:00:00,0.085203595
2015-09-12 17:00:00,0.076015464
2015-09-12 20:00:00,0.132801125
2015-09-12 23:00:00,0.204297836
2015-09-13 02:00:00,0.136365919
2015-09-13 05:00:00,0.117738615
2015-09-13 08:00:00,0.085203595
2015-09-13 11:00:00,0.070392127
2015-09-13 14:00:00,0.10132048
2015-09-13 17:00:00,0.103328815
2015-09-13 20:00:00,0.156298639
2015-09-13 23:00:00,0.201435959
2015-09-14 02:00:00,0.175578651
2015-09-14 05:00:00,0.020133554
2015-09-14 08:00:00,0.067630667
2015-09-14 11:00:00,0.142993423
2015-09-14 14:00:00,0.102826731
2015-09-14 17:00:00,0.057086911
2015-09-14 20:00:00,0.037806899
2015-09-14 23:00:00,0.035748356
2015-09-15 02:00:00,0.084350053
2015-09-15 05:00:00,0.037857107
2015-09-15 08:00:00,0.037857107
2015-09-15 11:00:00,0.166290104
2015-09-15 14:00:00,0.243610986
2015-09-15 17:00:00,0.132801125
2015-09-15 20:00:00,0.374152734
2015-09-15 23:00:00,0.281769343
2015-09-16 02:00:00,0.034593563
2015-09-16 05:00:00,0.035748356
2015-09-16 08:00:00,0.139980921
2015-09-16 11:00:00,0.113069237
2015-09-16 14:00:00,0.357935432
2015-09-16 17:00:00,0.497263644
2015-09-16 20:00:00,0.396947331
2015-09-16 23:00:00,0.333232917
2015-09-17 02:00:00,0.037806899
2015-09-17 05:00:00,0.195913039
2015-09-17 08:00:00,0.353968971
2015-09-17 11:00:00,0.239192649
2015-09-17 14:00:00,0.299241854
2015-09-17 17:00:00,0.416277552
2015-09-17 20:00:00,0.42983381
2015-09-17 23:00:00,0.274388713
2015-09-18 02:00:00,0.08259276
2015-09-18 05:00:00,0.055681076
2015-09-18 08:00:00,0.028719185
2015-09-18 11:00:00,0.375357735
2015-09-18 14:00:00,0.279108299
2015-09-18 17:00:00,0.198172416
2015-09-18 20:00:00,0.397348998
2015-09-18 23:00:00,0.258773912
2015-09-19 02:00:00,0.06386504
2015-09-19 05:00:00,0.078425466
2015-09-19 08:00:00,0.058994829
2015-09-19 11:00:00,0.333232917
2015-09-19 14:00:00,0.366772104
2015-09-19 17:00:00,0.361600643
2015-09-19 20:00:00,0.328412914
2015-09-19 23:00:00,0.302455189
2015-09-20 02:00:00,0.03715419
2015-09-20 05:00:00,0.018577095
2015-09-20 08:00:00,0.111562986
2015-09-20 11:00:00,0.086358387
2015-09-20 14:00:00,0.183210323
2015-09-20 17:00:00,0.059898579
2015-09-20 20:00:00,0.028016268
2015-09-20 23:00:00,0.078626299
2015-09-21 02:00:00,0.07124567
2015-09-21 05:00:00,0.037706482
2015-09-21 08:00:00,0.019079179
2015-09-21 11:00:00,0.144449465
2015-09-21 14:00:00,0.213536175
2015-09-21 17:00:00,0.273484963
2015-09-21 20:00:00,0.217904303
2015-09-21 23:00:00,0.242104735
2015-09-22 02:00:00,0.057739619
2015-09-22 05:00:00,0.107546317
2015-09-22 08:00:00,0.161219059
2015-09-22 11:00:00,0.286539137
2015-09-22 14:00:00,0.261987247
2015-09-22 17:00:00,0.457448411
2015-09-22 20:00:00,0.369031481
2015-09-22 23:00:00,0.362052518
2015-09-23 02:00:00,0.105035899
2015-09-23 05:00:00,0.194406788
2015-09-23 08:00:00,0.104835066
2015-09-23 11:00:00,0.250087865
2015-09-23 14:00:00,0.344580007
2015-09-23 17:00:00,0.431892353
2015-09-23 20:00:00,0.396344831
2015-09-23 23:00:00,0.231761812
2015-09-24 02:00:00,0.313601446
2015-09-24 05:00:00,0.150424261
2015-09-24 08:00:00,0.142591756
2015-09-24 11:00:00,0.402068585
2015-09-24 14:00:00,0.354420847
2015-09-24 17:00:00,0.382386906
2015-09-24 20:00:00,0.345433549
2015-09-24 23:00:00,0.416177135
2015-09-25 02:00:00,0.342822714
2015-09-25 05:00:00,0.051112115
2015-09-25 08:00:00,0.09333735
2015-09-25 11:00:00,0.171712607
2015-09-25 14:00:00,0.136064668
2015-09-25 17:00:00,0.112265903
2015-09-25 20:00:00,0.203795752
2015-09-25 23:00:00,0.242807652
2015-09-26 02:00:00,0.125822162
2015-09-26 05:00:00,0.117336948
2015-09-26 08:00:00,0.127529246
2015-09-26 11:00:00,0.082843802
2015-09-26 14:00:00,0.195310539
2015-09-26 17:00:00,0.108199026
2015-09-26 20:00:00,0.207762213
2015-09-26 23:00:00,0.171913441
2015-09-27 02:00:00,0.051614199
2015-09-27 05:00:00,0.040066275
2015-09-27 08:00:00,0.123813827
2015-09-27 11:00:00,0.029873977
2015-09-27 14:00:00,0.030978561
2015-09-27 17:00:00,0.079279008
2015-09-27 20:00:00,0.047798363
2015-09-27 23:00:00,0.054275242
2015-09-28 02:00:00,0.05648441
2015-09-28 05:00:00,0.079379425
2015-09-28 08:00:00,0.029020435
2015-09-28 11:00:00,0.027162725
2015-09-28 14:00:00,0.145252799
2015-09-28 17:00:00,0.053271075
2015-09-28 20:00:00,0.15659989
2015-09-28 23:00:00,0.039513983
2015-09-29 02:00:00,0.043932319
2015-09-29 05:00:00,0.030225436
2015-09-29 08:00:00,0.024049807
2015-09-29 11:00:00,0.077320882
2015-09-29 14:00:00,0.144047798
2015-09-29 17:00:00,0.039765025
2015-09-29 20:00:00,0.171511774
2015-09-29 23:00:00,0.057488578
2015-09-30 02:00:00,0.06416629
2015-09-30 05:00:00,0.019581262
2015-09-30 08:00:00,0.016418135
2015-09-30 11:00:00,0.02886981
2015-09-30 14:00:00,0.17010594
2015-09-30 17:00:00,0.035396897
2015-09-30 20:00:00,0.135261335
2015-09-30 23:00:00,0.350805844
2015-10-01 02:00:00,0.204297836
2015-10-01 05:00:00,0.056233368
2015-10-01 08:00:00,0.135462168
2015-10-01 11:00:00,0.070040669
2015-10-01 14:00:00,0.377717528
2015-10-01 17:00:00,0.080634634
2015-10-01 20:00:00,0.282020385
2015-10-01 23:00:00,0.295275393
2015-10-02 02:00:00,0.234322438
2015-10-02 05:00:00,0.118742783
2015-10-02 08:00:00,0.192749912
2015-10-02 11:00:00,0.135462168
2015-10-02 14:00:00,0.207360546
2015-10-02 17:00:00,0.264296832
2015-10-02 20:00:00,0.207109504
2015-10-02 23:00:00,0.249836823
2015-10-03 02:00:00,0.147662801
2015-10-03 05:00:00,0.077019631
2015-10-03 08:00:00,0.03745544
2015-10-03 11:00:00,0.392227745
2015-10-03 14:00:00,0.376663152
2015-10-03 17:00:00,0.169151981
2015-10-03 20:00:00,0.288196013
2015-10-03 23:00:00,0.333182708
2015-10-04 02:00:00,0.140432796
2015-10-04 05:00:00,0.038158357
2015-10-04 08:00:00,0.057990661
2015-10-04 11:00:00,0.134809459
2015-10-04 14:00:00,0.131947582
2015-10-04 17:00:00,0.108299443
2015-10-04 20:00:00,0.273334338
2015-10-04 23:00:00,0.223075764
2015-10-05 02:00:00,0.163629061
2015-10-05 05:00:00,0.219008887
2015-10-05 08:00:00,0.11452528
2015-10-05 11:00:00,0.054727118
2015-10-05 14:00:00,0.18451574
2015-10-05 17:00:00,0.150374052
2015-10-05 20:00:00,0.110709444
2015-10-05 23:00:00,0.055630868
2015-10-06 02:00:00,0.210875132
2015-10-06 05:00:00,0.108550485
2015-10-06 08:00:00,0.049806698
2015-10-06 11:00:00,0.120098408
2015-10-06 14:00:00,0.112818196
2015-10-06 17:00:00,0.11512778
2015-10-06 20:00:00,0.114876738
2015-10-06 23:00:00,0.186222825
2015-10-07 02:00:00,0.130340915
2015-10-07 05:00:00,0.130340915
2015-10-07 08:00:00,0.112617362
2015-10-07 11:00:00,0.17377115
2015-10-07 14:00:00,0.269418085
2015-10-07 17:00:00,0.26128433
2015-10-07 20:00:00,0.393784204
2015-10-07 23:00:00,0.335040418
2015-10-08 02:00:00,0.167695938
2015-10-08 05:00:00,0.155244264
2015-10-08 08:00:00,0.120198825
2015-10-08 11:00:00,0.259476829
2015-10-08 14:00:00,0.190540744
2015-10-08 17:00:00,0.060701913
2015-10-08 20:00:00,0.074659838
2015-10-08 23:00:00,0.108450068
2015-10-09 02:00:00,0.115027364
2015-10-09 05:00:00,0.078977758
2015-10-09 08:00:00,0.055731285
2015-10-09 11:00:00,0.058492745
2015-10-09 14:00:00,0.086609429
2015-10-09 17:00:00,0.092383391
2015-10-09 20:00:00,0.313752071
2015-10-09 23:00:00,0.204348044
2015-10-10 02:00:00,0.081689009
2015-10-10 05:00:00,0.079379425
2015-10-10 08:00:00,0.188733243
2015-10-10 11:00:00,0.326856454
2015-10-10 14:00:00,0.192046995
2015-10-10 17:00:00,0.072802129
2015-10-10 20:00:00,0.253502033
2015-10-10 23:00:00,0.097755686
2015-10-11 02:00:00,0.052467741
2015-10-11 05:00:00,0.033388563
2015-10-11 08:00:00,0.034493147
2015-10-11 11:00:00,0.04051815
2015-10-11 14:00:00,0.038811066
2015-10-11 17:00:00,0.053070242
2015-10-11 20:00:00,0.219812221
2015-10-11 23:00:00,0.116081739
2015-10-12 02:00:00,0.018828137
2015-10-12 05:00:00,0.018878345
2015-10-12 08:00:00,0.026208766
2015-10-12 11:00:00,0.081538384
2015-10-12 14:00:00,0.178139278
2015-10-12 17:00:00,0.065471708
2015-10-12 20:00:00,0.19465783
2015-10-12 23:00:00,0.238037857
2015-10-13 02:00:00,0.043681277
2015-10-13 05:00:00,0.020736055
2015-10-13 08:00:00,0.032936687
2015-10-13 11:00:00,0.14123613
2015-10-13 14:00:00,0.196264498
2015-10-13 17:00:00,0.116734448
2015-10-13 20:00:00,0.108249234
2015-10-13 23:00:00,0.172064066
2015-10-14 02:00:00,0.074760255
2015-10-14 05:00:00,0.112014862
2015-10-14 08:00:00,0.107345484
2015-10-14 11:00:00,0.110659236
2015-10-14 14:00:00,0.173520108
2015-10-14 17:00:00,0.218858262
2015-10-14 20:00:00,0.21584576
2015-10-14 23:00:00,0.122910077
2015-10-15 02:00:00,0.129336748
2015-10-15 05:00:00,0.198624291
2015-10-15 08:00:00,0.131646332
2015-10-15 11:00:00,0.146508008
2015-10-15 14:00:00,0.127780288
2015-10-15 17:00:00,0.091429432
2015-10-15 20:00:00,0.100918813
2015-10-15 23:00:00,0.166239896
2015-10-16 02:00:00,0.028016268
2015-10-16 05:00:00,0.028317518
2015-10-16 08:00:00,0.073956921
2015-10-16 11:00:00,0.140181754
2015-10-16 14:00:00,0.163779686
2015-10-16 17:00:00,0.11206507
2015-10-16 20:00:00,0.130993624
2015-10-16 23:00:00,0.136717377
2015-10-17 02:00:00,0.043028569
2015-10-17 05:00:00,0.047497113
2015-10-17 08:00:00,0.066877542
2015-10-17 11:00:00,0.13079279
2015-10-17 14:00:00,0.149470302
2015-10-17 17:00:00,0.033589396
2015-10-17 20:00:00,0.072601295
2015-10-17 23:00:00,0.073103379
2015-10-18 02:00:00,0.060701913
2015-10-18 05:00:00,0.021690014
2015-10-18 08:00:00,0.022643972
2015-10-18 11:00:00,0.030024602
2015-10-18 14:00:00,0.081287342
2015-10-18 17:00:00,0.057036702
2015-10-18 20:00:00,0.088366722
2015-10-18 23:00:00,0.097856103
2015-10-19 02:00:00,0.051463574
2015-10-19 05:00:00,0.018928553
2015-10-19 08:00:00,0.018928553
2015-10-19 11:00:00,0.084048803
2015-10-19 14:00:00,0.071346086
2015-10-19 17:00:00,0.061655872
2015-10-19 20:00:00,0.071346086
2015-10-19 23:00:00,0.050760657
2015-10-20 02:00:00,0.020183763
2015-10-20 05:00:00,0.020183763
2015-10-20 08:00:00,0.020183763
2015-10-20 11:00:00,0.072199628
2015-10-20 14:00:00,0.080333384
2015-10-20 17:00:00,0.060450871
2015-10-20 20:00:00,0.156549681
2015-10-20 23:00:00,0.12341216
2015-10-21 02:00:00,0.053973992
2015-10-21 05:00:00,0.020183763
2015-10-21 08:00:00,0.014409801
2015-10-21 11:00:00,0.031229603
2015-10-21 14:00:00,0.05924587
2015-10-21 17:00:00,0.041221067
2015-10-21 20:00:00,0.014761259
2015-10-21 23:00:00,0.055379826
2015-10-22 02:00:00,0.026510017
2015-10-22 05:00:00,0.012250841
2015-10-22 08:00:00,0.022694181
2015-10-22 11:00:00,0.039564191
2015-10-22 14:00:00,0.026861475
2015-10-22 17:00:00,0.059496912
2015-10-22 20:00:00,0.052618366
2015-10-22 23:00:00,0.051162324
2015-10-23 02:00:00,0.020183763
2015-10-23 05:00:00,0.071346086
2015-10-23 08:00:00,0.021890847
2015-10-23 11:00:00,0.029823769
2015-10-23 14:00:00,0.022392931
2015-10-23 17:00:00,0.01014209
2015-10-23 20:00:00,0.02209168
2015-10-23 23:00:00,0.023899182
2015-10-24 02:00:00,0.022945223
2015-10-24 05:00:00,0.013003966
2015-10-24 08:00:00,0.036099814
2015-10-24 11:00:00,0.011949591
2015-10-24 14:00:00,0.022844806
2015-10-24 17:00:00,0.030526686
2015-10-24 20:00:00,0.034141688
2015-10-24 23:00:00,0.032083145
2015-10-25 02:00:00,0.038811066
2015-10-25 05:00:00,0.020183763
2015-10-25 08:00:00,0.015564593
2015-10-25 11:00:00,0.013255008
2015-10-25 14:00:00,0.042175026
2015-10-25 17:00:00,0.02118793
2015-10-25 20:00:00,0.148717176
2015-10-25 23:00:00,0.076266506
2015-10-26 02:00:00,0.052568158
2015-10-26 05:00:00,0.015564593
2015-10-26 08:00:00,0.023447306
2015-10-26 11:00:00,0.081337551
2015-10-26 14:00:00,0.189034493
2015-10-26 17:00:00,0.136717377
2015-10-26 20:00:00,0.120901742
2015-10-26 23:00:00,0.217402219
2015-10-27 02:00:00,0.155495306
2015-10-27 05:00:00,0.020183763
2015-10-27 08:00:00,0.020183763
2015-10-27 11:00:00,0.071346086
2015-10-27 14:00:00,0.157453432
2015-10-27 17:00:00,0.166390521
2015-10-27 20:00:00,0.181252197
2015-10-27 23:00:00,0.12863383
2015-10-28 02:00:00,0.097002561
2015-10-28 05:00:00,0.049605864
2015-10-28 08:00:00,0.020183763
2015-10-28 11:00:00,0.087613596
2015-10-28 14:00:00,0.036099814
2015-10-28 17:00:00,0.053220867
2015-10-28 20:00:00,0.191193453
