TimeStample,Rain_sum
2015-10-06 02:00:00,0.529411765
2015-10-06 05:00:00,0.56302521
2015-10-06 08:00:00,0.840336134
2015-10-06 11:00:00,0.193277311
2015-10-06 14:00:00,0.008403361
2015-10-06 17:00:00,0.016806723
2015-10-06 20:00:00,0.042016807
2015-10-06 23:00:00,0.025210084
2015-10-07 02:00:00,0.058823529
2015-10-07 05:00:00,0
2015-10-07 08:00:00,0.033613445
2015-10-07 11:00:00,0.075630252
2015-10-07 14:00:00,0.016806723
2015-10-07 17:00:00,0.12605042
2015-10-07 20:00:00,0.100840336
2015-10-07 23:00:00,0.050420168
2015-10-08 02:00:00,0.075630252
2015-10-08 05:00:00,0.025210084
2015-10-08 08:00:00,0
2015-10-08 11:00:00,0
2015-10-08 14:00:00,0
2015-10-08 17:00:00,0
2015-10-08 20:00:00,0
2015-10-08 23:00:00,0
2015-10-09 02:00:00,0
2015-10-09 05:00:00,0
2015-10-09 08:00:00,0
2015-10-09 11:00:00,0
2015-10-09 14:00:00,0
2015-10-09 17:00:00,0
2015-10-09 20:00:00,0
2015-10-09 23:00:00,0
2015-10-10 02:00:00,0
2015-10-10 05:00:00,0
2015-10-10 08:00:00,0
2015-10-10 11:00:00,0
2015-10-10 14:00:00,0
2015-10-10 17:00:00,0
2015-10-10 20:00:00,0
2015-10-10 23:00:00,0
2015-10-11 02:00:00,0
2015-10-11 05:00:00,0
2015-10-11 08:00:00,0
2015-10-11 11:00:00,0
2015-10-11 14:00:00,0
2015-10-11 17:00:00,0
2015-10-11 20:00:00,0
2015-10-11 23:00:00,0
2015-10-12 02:00:00,0
2015-10-12 05:00:00,0
2015-10-12 08:00:00,0
2015-10-12 11:00:00,0
2015-10-12 14:00:00,0
2015-10-12 17:00:00,0
2015-10-12 20:00:00,0
2015-10-12 23:00:00,0
2015-10-13 02:00:00,0
2015-10-13 05:00:00,0
2015-10-13 08:00:00,0
2015-10-13 11:00:00,0
2015-10-13 14:00:00,0
2015-10-13 17:00:00,0
2015-10-13 20:00:00,0
2015-10-13 23:00:00,0
2015-10-14 02:00:00,0
2015-10-14 05:00:00,0
2015-10-14 08:00:00,0.008403361
2015-10-14 11:00:00,0
2015-10-14 14:00:00,0
2015-10-14 17:00:00,0
2015-10-14 20:00:00,0
2015-10-14 23:00:00,0
2015-10-15 02:00:00,0
2015-10-15 05:00:00,0
2015-10-15 08:00:00,0
2015-10-15 11:00:00,0
2015-10-15 14:00:00,0
2015-10-15 17:00:00,0
2015-10-15 20:00:00,0
2015-10-15 23:00:00,0
2015-10-16 02:00:00,0
2015-10-16 05:00:00,0
2015-10-16 08:00:00,0
2015-10-16 11:00:00,0
2015-10-16 14:00:00,0
2015-10-16 17:00:00,0
2015-10-16 20:00:00,0
2015-10-16 23:00:00,0
2015-10-17 02:00:00,0
2015-10-17 05:00:00,0
2015-10-17 08:00:00,0
2015-10-17 11:00:00,0
2015-10-17 14:00:00,0
2015-10-17 17:00:00,0
2015-10-17 20:00:00,0
2015-10-17 23:00:00,0
2015-10-18 02:00:00,0
2015-10-18 05:00:00,0
2015-10-18 08:00:00,0
2015-10-18 11:00:00,0
2015-10-18 14:00:00,0.025210084
2015-10-18 17:00:00,0.050420168
2015-10-18 20:00:00,0
2015-10-18 23:00:00,0
2015-10-19 02:00:00,0
2015-10-19 05:00:00,0
2015-10-19 08:00:00,0
2015-10-19 11:00:00,0.008403361
2015-10-19 14:00:00,0
2015-10-19 17:00:00,0
2015-10-19 20:00:00,0
2015-10-19 23:00:00,0
2015-10-20 02:00:00,0
2015-10-20 05:00:00,0
2015-10-20 08:00:00,0
2015-10-20 11:00:00,0
2015-10-20 14:00:00,0
2015-10-20 17:00:00,0
2015-10-20 20:00:00,0
2015-10-20 23:00:00,0
2015-10-21 02:00:00,0
2015-10-21 05:00:00,0
2015-10-21 08:00:00,0
2015-10-21 11:00:00,0
2015-10-21 14:00:00,0
2015-10-21 17:00:00,0
2015-10-21 20:00:00,0
2015-10-21 23:00:00,0
2015-10-22 02:00:00,0
2015-10-22 05:00:00,0
2015-10-22 08:00:00,0
2015-10-22 11:00:00,0
2015-10-22 14:00:00,0
2015-10-22 17:00:00,0
2015-10-22 20:00:00,0
2015-10-22 23:00:00,0
2015-10-23 02:00:00,0
2015-10-23 05:00:00,0
2015-10-23 08:00:00,0
2015-10-23 11:00:00,0
2015-10-23 14:00:00,0
2015-10-23 17:00:00,0
2015-10-23 20:00:00,0
2015-10-23 23:00:00,0
2015-10-24 02:00:00,0
2015-10-24 05:00:00,0
2015-10-24 08:00:00,0
2015-10-24 11:00:00,0
2015-10-24 14:00:00,0
2015-10-24 17:00:00,0
2015-10-24 20:00:00,0
2015-10-24 23:00:00,0
2015-10-25 02:00:00,0.016806723
2015-10-25 05:00:00,0
2015-10-25 08:00:00,0.008403361
2015-10-25 11:00:00,0
2015-10-25 14:00:00,0
2015-10-25 17:00:00,0
2015-10-25 20:00:00,0
2015-10-25 23:00:00,0
2015-10-26 02:00:00,0.058823529
2015-10-26 05:00:00,0.042016807
2015-10-26 08:00:00,0.008403361
2015-10-26 11:00:00,0
2015-10-26 14:00:00,0
2015-10-26 17:00:00,0.134453782
2015-10-26 20:00:00,0.100840336
2015-10-26 23:00:00,1.605042017
2015-10-27 02:00:00,0.43697479
2015-10-27 05:00:00,0.361344538
2015-10-27 08:00:00,0.075630252
2015-10-27 11:00:00,0
2015-10-27 14:00:00,0.008403361
2015-10-27 17:00:00,0.008403361
2015-10-27 20:00:00,0.008403361
2015-10-27 23:00:00,0
2015-10-28 02:00:00,0
2015-10-28 05:00:00,0
2015-10-28 08:00:00,0
2015-10-28 11:00:00,0
2015-10-28 14:00:00,0
2015-10-28 17:00:00,0.008403361
2015-10-28 20:00:00,0.042016807
2015-10-28 23:00:00,0.058823529
2015-10-29 02:00:00,0.109243697
2015-10-29 05:00:00,0.672268908
2015-10-29 08:00:00,0.739495798
2015-10-29 11:00:00,0.369747899
2015-10-29 14:00:00,0.058823529
2015-10-29 17:00:00,0
2015-10-29 20:00:00,0
2015-10-29 23:00:00,0.016806723
2015-10-30 02:00:00,0.033613445
2015-10-30 05:00:00,0.025210084
2015-10-30 08:00:00,0.025210084
2015-10-30 11:00:00,0.025210084
2015-10-30 14:00:00,0.016806723
2015-10-30 17:00:00,0.016806723
2015-10-30 20:00:00,0
2015-10-30 23:00:00,0
2015-10-31 02:00:00,0
2015-10-31 05:00:00,0
2015-10-31 08:00:00,0.016806723
2015-10-31 11:00:00,0.075630252
2015-10-31 14:00:00,0.042016807
2015-10-31 17:00:00,0.016806723
2015-10-31 20:00:00,0
2015-10-31 23:00:00,0.016806723
2015-11-01 02:00:00,0.008403361
2015-11-01 05:00:00,0
2015-11-01 08:00:00,0
2015-11-01 11:00:00,0
2015-11-01 14:00:00,0
2015-11-01 17:00:00,0
2015-11-01 20:00:00,0
2015-11-01 23:00:00,0
2015-11-02 02:00:00,0
2015-11-02 05:00:00,0
2015-11-02 08:00:00,0
2015-11-02 11:00:00,0
2015-11-02 14:00:00,0
2015-11-02 17:00:00,0
2015-11-02 20:00:00,0
2015-11-02 23:00:00,0
2015-11-03 02:00:00,0
2015-11-03 05:00:00,0
2015-11-03 08:00:00,0.008403361
2015-11-03 11:00:00,0.033613445
2015-11-03 14:00:00,0.016806723
2015-11-03 17:00:00,0.008403361
2015-11-03 20:00:00,0
2015-11-03 23:00:00,0
2015-11-04 02:00:00,0
2015-11-04 05:00:00,0
2015-11-04 08:00:00,0.008403361
2015-11-04 11:00:00,0
2015-11-04 14:00:00,0
2015-11-04 17:00:00,0
2015-11-04 20:00:00,0
2015-11-04 23:00:00,0.016806723
2015-11-05 02:00:00,0.016806723
2015-11-05 05:00:00,0.008403361
2015-11-05 08:00:00,0.100840336
2015-11-05 11:00:00,0.067226891
2015-11-05 14:00:00,0.050420168
2015-11-05 17:00:00,0.033613445
2015-11-05 20:00:00,0.025210084
2015-11-05 23:00:00,0.008403361
2015-11-06 02:00:00,0.025210084
2015-11-06 05:00:00,0.016806723
2015-11-06 08:00:00,0
2015-11-06 11:00:00,0.016806723
2015-11-06 14:00:00,0.008403361
2015-11-06 17:00:00,0
2015-11-06 20:00:00,0.672268908
2015-11-06 23:00:00,1.134453782
2015-11-07 02:00:00,0.680672269
2015-11-07 05:00:00,0.193277311
2015-11-07 08:00:00,0.016806723
2015-11-07 11:00:00,0.033613445
2015-11-07 14:00:00,0.016806723
2015-11-07 17:00:00,0.033613445
2015-11-07 20:00:00,0.016806723
2015-11-07 23:00:00,0.058823529
2015-11-08 02:00:00,0.016806723
2015-11-08 05:00:00,0.025210084
2015-11-08 08:00:00,0.033613445
2015-11-08 11:00:00,0.016806723
2015-11-08 14:00:00,0
2015-11-08 17:00:00,0
2015-11-08 20:00:00,0
2015-11-08 23:00:00,0
2015-11-09 02:00:00,0
2015-11-09 05:00:00,0
2015-11-09 08:00:00,0.008403361
2015-11-09 11:00:00,0
2015-11-09 14:00:00,0
2015-11-09 17:00:00,0
2015-11-09 20:00:00,0
2015-11-09 23:00:00,0
2015-11-10 02:00:00,0
2015-11-10 05:00:00,0
2015-11-10 08:00:00,0.008403361
2015-11-10 11:00:00,0.016806723
2015-11-10 14:00:00,0.025210084
2015-11-10 17:00:00,0.025210084
2015-11-10 20:00:00,0.016806723
2015-11-10 23:00:00,0.016806723
2015-11-11 02:00:00,0.226890756
2015-11-11 05:00:00,0.915966387
2015-11-11 08:00:00,0.655462185
2015-11-11 11:00:00,0.378151261
2015-11-11 14:00:00,0.134453782
2015-11-11 17:00:00,0.016806723
2015-11-11 20:00:00,0.327731092
2015-11-11 23:00:00,1.428571429
2015-11-12 02:00:00,0.722689076
2015-11-12 05:00:00,0.386554622
2015-11-12 08:00:00,0.739495798
2015-11-12 11:00:00,0.773109244
2015-11-12 14:00:00,0.12605042
2015-11-12 17:00:00,0.067226891
2015-11-12 20:00:00,0
2015-11-12 23:00:00,0
2015-11-13 02:00:00,0.008403361
2015-11-13 05:00:00,0
2015-11-13 08:00:00,0
2015-11-13 11:00:00,0
2015-11-13 14:00:00,0
2015-11-13 17:00:00,0
2015-11-13 20:00:00,0
2015-11-13 23:00:00,0
2015-11-14 02:00:00,0
2015-11-14 05:00:00,0
2015-11-14 08:00:00,0
2015-11-14 11:00:00,0
2015-11-14 14:00:00,0
2015-11-14 17:00:00,0
2015-11-14 20:00:00,0.016806723
2015-11-14 23:00:00,0.050420168
2015-11-15 02:00:00,0.067226891
2015-11-15 05:00:00,0.042016807
2015-11-15 08:00:00,0.294117647
2015-11-15 11:00:00,0.495798319
2015-11-15 14:00:00,0.100840336
2015-11-15 17:00:00,0.033613445
2015-11-15 20:00:00,0
2015-11-15 23:00:00,0.016806723
2015-11-16 02:00:00,0
2015-11-16 05:00:00,0
2015-11-16 08:00:00,0.033613445
2015-11-16 11:00:00,0.378151261
2015-11-16 14:00:00,0.025210084
2015-11-16 17:00:00,0.016806723
2015-11-16 20:00:00,0.008403361
2015-11-16 23:00:00,0.042016807
2015-11-17 02:00:00,0.084033613
2015-11-17 05:00:00,0.100840336
2015-11-17 08:00:00,1.43697479
2015-11-17 11:00:00,1.050420168
2015-11-17 14:00:00,0.168067227
2015-11-17 17:00:00,0.016806723
2015-11-17 20:00:00,0.025210084
2015-11-17 23:00:00,0
2015-11-18 02:00:00,0.008403361
2015-11-18 05:00:00,0.008403361
2015-11-18 08:00:00,0.008403361
2015-11-18 11:00:00,0
2015-11-18 14:00:00,0
2015-11-18 17:00:00,0.025210084
2015-11-18 20:00:00,0.058823529
2015-11-18 23:00:00,0.075630252
2015-11-19 02:00:00,0
2015-11-19 05:00:00,0.025210084
2015-11-19 08:00:00,0.008403361
2015-11-19 11:00:00,0.277310924
2015-11-19 14:00:00,0.974789916
2015-11-19 17:00:00,1
2015-11-19 20:00:00,1.142857143
2015-11-19 23:00:00,0.159663866
2015-11-20 02:00:00,0.008403361
2015-11-20 05:00:00,0
2015-11-20 08:00:00,0.008403361
2015-11-20 11:00:00,0.008403361
2015-11-20 14:00:00,0
2015-11-20 17:00:00,0
2015-11-20 20:00:00,0.008403361
2015-11-20 23:00:00,0.008403361
2015-11-21 02:00:00,0
2015-11-21 05:00:00,0
2015-11-21 08:00:00,0
2015-11-21 11:00:00,0.008403361
2015-11-21 14:00:00,0
2015-11-21 17:00:00,0
2015-11-21 20:00:00,0.016806723
2015-11-21 23:00:00,0.050420168
2015-11-22 02:00:00,0.025210084
2015-11-22 05:00:00,0.025210084
2015-11-22 08:00:00,0.025210084
2015-11-22 11:00:00,0.058823529
2015-11-22 14:00:00,0.016806723
2015-11-22 17:00:00,0
2015-11-22 20:00:00,0.008403361
2015-11-22 23:00:00,0.075630252
2015-11-23 02:00:00,0.008403361
2015-11-23 05:00:00,0.109243697
2015-11-23 08:00:00,0.168067227
2015-11-23 11:00:00,0.050420168
2015-11-23 14:00:00,0.033613445
2015-11-23 17:00:00,0.016806723
2015-11-23 20:00:00,0.084033613
2015-11-23 23:00:00,0.25210084
2015-11-24 02:00:00,0.25210084
2015-11-24 05:00:00,0.210084034
2015-11-24 08:00:00,0.537815126
2015-11-24 11:00:00,0.605042017
2015-11-24 14:00:00,0.630252101
2015-11-24 17:00:00,0.403361345
2015-11-24 20:00:00,0.25210084
2015-11-24 23:00:00,0.067226891
2015-11-25 02:00:00,0
2015-11-25 05:00:00,0
2015-11-25 08:00:00,0
2015-11-25 11:00:00,0.025210084
2015-11-25 14:00:00,0
2015-11-25 17:00:00,0
2015-11-25 20:00:00,0
2015-11-25 23:00:00,0
2015-11-26 02:00:00,0
2015-11-26 05:00:00,0
2015-11-26 08:00:00,0
2015-11-26 11:00:00,0
2015-11-26 14:00:00,0
2015-11-26 17:00:00,0
2015-11-26 20:00:00,0
2015-11-26 23:00:00,0.008403361
2015-11-27 02:00:00,0
2015-11-27 05:00:00,0
2015-11-27 08:00:00,0.008403361
2015-11-27 11:00:00,0.268907563
2015-11-27 14:00:00,0.268907563
2015-11-27 17:00:00,0.042016807
2015-11-27 20:00:00,0.042016807
2015-11-27 23:00:00,0.109243697
2015-11-28 02:00:00,0.201680672
2015-11-28 05:00:00,0.268907563
2015-11-28 08:00:00,0.201680672
2015-11-28 11:00:00,0.016806723
2015-11-28 14:00:00,0.008403361
2015-11-28 17:00:00,0.008403361
2015-11-28 20:00:00,0
2015-11-28 23:00:00,0
2015-11-29 02:00:00,0
2015-11-29 05:00:00,0.008403361
2015-11-29 08:00:00,0.008403361
2015-11-29 11:00:00,0
2015-11-29 14:00:00,0
2015-11-29 17:00:00,0.008403361
2015-11-29 20:00:00,0
2015-11-29 23:00:00,0
2015-11-30 02:00:00,0
2015-11-30 05:00:00,0.008403361
2015-11-30 08:00:00,0.025210084
2015-11-30 11:00:00,0
2015-11-30 14:00:00,0.008403361
2015-11-30 17:00:00,0
2015-11-30 20:00:00,0
2015-11-30 23:00:00,0
2015-12-01 02:00:00,0
2015-12-01 05:00:00,0
2015-12-01 08:00:00,0
2015-12-01 11:00:00,0.016806723
2015-12-01 14:00:00,0.008403361
2015-12-01 17:00:00,0.033613445
2015-12-01 20:00:00,0.008403361
2015-12-01 23:00:00,0.151260504
2015-12-02 02:00:00,0.109243697
2015-12-02 05:00:00,0.109243697
2015-12-02 08:00:00,0.058823529
2015-12-02 11:00:00,0.092436975
2015-12-02 14:00:00,0.033613445
2015-12-02 17:00:00,0
2015-12-02 20:00:00,0
2015-12-02 23:00:00,0
2015-12-03 02:00:00,0
2015-12-03 05:00:00,0
2015-12-03 08:00:00,0
2015-12-03 11:00:00,0
2015-12-03 14:00:00,0
2015-12-03 17:00:00,0
2015-12-03 20:00:00,0
2015-12-03 23:00:00,0.067226891
2015-12-04 02:00:00,0.075630252
2015-12-04 05:00:00,0.344537815
2015-12-04 08:00:00,0.638655462
2015-12-04 11:00:00,0.260504202
2015-12-04 14:00:00,0.361344538
2015-12-04 17:00:00,0.554621849
2015-12-04 20:00:00,0.857142857
2015-12-04 23:00:00,1.117647059
2015-12-05 02:00:00,1.394957983
2015-12-05 05:00:00,1.226890756
2015-12-05 08:00:00,1.25210084
2015-12-05 11:00:00,1.218487395
2015-12-05 14:00:00,0.159663866
2015-12-05 17:00:00,0.008403361
2015-12-05 20:00:00,0
2015-12-05 23:00:00,0
2015-12-06 02:00:00,0
2015-12-06 05:00:00,0
2015-12-06 08:00:00,0
2015-12-06 11:00:00,0
2015-12-06 14:00:00,0.016806723
2015-12-06 17:00:00,0
2015-12-06 20:00:00,0
2015-12-06 23:00:00,0
2015-12-07 02:00:00,0
2015-12-07 05:00:00,0.008403361
2015-12-07 08:00:00,0
2015-12-07 11:00:00,0
2015-12-07 14:00:00,0
2015-12-07 17:00:00,0
2015-12-07 20:00:00,0
2015-12-07 23:00:00,0
2015-12-08 02:00:00,0.008403361
2015-12-08 05:00:00,0
2015-12-08 08:00:00,0
2015-12-08 11:00:00,0
2015-12-08 14:00:00,0
2015-12-08 17:00:00,0
2015-12-08 20:00:00,0
2015-12-08 23:00:00,0
2015-12-09 02:00:00,0
2015-12-09 05:00:00,0
2015-12-09 08:00:00,0
2015-12-09 11:00:00,0
2015-12-09 14:00:00,0
2015-12-09 17:00:00,0
2015-12-09 20:00:00,0
2015-12-09 23:00:00,0
2015-12-10 02:00:00,0
2015-12-10 05:00:00,0
2015-12-10 08:00:00,0
2015-12-10 11:00:00,0
2015-12-10 14:00:00,0
2015-12-10 17:00:00,0
2015-12-10 20:00:00,0
2015-12-10 23:00:00,0
2015-12-11 02:00:00,0
2015-12-11 05:00:00,0
2015-12-11 08:00:00,0
2015-12-11 11:00:00,0.008403361
2015-12-11 14:00:00,0
2015-12-11 17:00:00,0
2015-12-11 20:00:00,0.033613445
2015-12-11 23:00:00,0.050420168
2015-12-12 02:00:00,0.159663866
2015-12-12 05:00:00,0.630252101
2015-12-12 08:00:00,1.176470588
2015-12-12 11:00:00,0.655462185
2015-12-12 14:00:00,0.327731092
2015-12-12 17:00:00,0.168067227
2015-12-12 20:00:00,0.050420168
2015-12-12 23:00:00,0.050420168
2015-12-13 02:00:00,0.067226891
2015-12-13 05:00:00,0.243697479
2015-12-13 08:00:00,0.462184874
2015-12-13 11:00:00,0.260504202
2015-12-13 14:00:00,0.042016807
2015-12-13 17:00:00,0.008403361
2015-12-13 20:00:00,0.016806723
2015-12-13 23:00:00,0
2015-12-14 02:00:00,0
2015-12-14 05:00:00,0.016806723
2015-12-14 08:00:00,0.033613445
2015-12-14 11:00:00,0.075630252
2015-12-14 14:00:00,0.226890756
2015-12-14 17:00:00,0
2015-12-14 20:00:00,0
2015-12-14 23:00:00,0.806722689
2015-12-15 02:00:00,0.327731092
2015-12-15 05:00:00,0.151260504
2015-12-15 08:00:00,0.100840336
2015-12-15 11:00:00,0.008403361
2015-12-15 14:00:00,0.016806723
2015-12-15 17:00:00,0.075630252
2015-12-15 20:00:00,0.042016807
2015-12-15 23:00:00,0.050420168
2015-12-16 02:00:00,0.008403361
2015-12-16 05:00:00,0.109243697
2015-12-16 08:00:00,0.226890756
2015-12-16 11:00:00,0.109243697
2015-12-16 14:00:00,0.025210084
2015-12-16 17:00:00,0.016806723
2015-12-16 20:00:00,0
2015-12-16 23:00:00,0
2015-12-17 02:00:00,0
2015-12-17 05:00:00,0
2015-12-17 08:00:00,0
2015-12-17 11:00:00,0
2015-12-17 14:00:00,0
2015-12-17 17:00:00,0
2015-12-17 20:00:00,0
2015-12-17 23:00:00,0
2015-12-18 02:00:00,0
2015-12-18 05:00:00,0
2015-12-18 08:00:00,0
2015-12-18 11:00:00,0
2015-12-18 14:00:00,0
2015-12-18 17:00:00,0
2015-12-18 20:00:00,0
2015-12-18 23:00:00,0
2015-12-19 02:00:00,0
2015-12-19 05:00:00,0
2015-12-19 08:00:00,0
2015-12-19 11:00:00,0
2015-12-19 14:00:00,0
2015-12-19 17:00:00,0.008403361
2015-12-19 20:00:00,0
2015-12-19 23:00:00,0
2015-12-20 02:00:00,0
2015-12-20 05:00:00,0.18487395
2015-12-20 08:00:00,0.218487395
2015-12-20 11:00:00,0.193277311
2015-12-20 14:00:00,0.268907563
2015-12-20 17:00:00,0.016806723
2015-12-20 20:00:00,0.025210084
2015-12-20 23:00:00,0
2015-12-21 02:00:00,0
2015-12-21 05:00:00,0.025210084
2015-12-21 08:00:00,0.042016807
2015-12-21 11:00:00,0.084033613
2015-12-21 14:00:00,0.008403361
2015-12-21 17:00:00,0
2015-12-21 20:00:00,0
2015-12-21 23:00:00,0
2015-12-22 02:00:00,0.033613445
2015-12-22 05:00:00,0.016806723
2015-12-22 08:00:00,0
2015-12-22 11:00:00,0.008403361
2015-12-22 14:00:00,0
2015-12-22 17:00:00,0
2015-12-22 20:00:00,0
2015-12-22 23:00:00,0
2015-12-23 02:00:00,0.058823529
2015-12-23 05:00:00,0.109243697
2015-12-23 08:00:00,0.117647059
2015-12-23 11:00:00,0.025210084
2015-12-23 14:00:00,0.058823529
2015-12-23 17:00:00,0.050420168
2015-12-23 20:00:00,0.008403361
2015-12-23 23:00:00,0.008403361
2015-12-24 02:00:00,0.100840336
2015-12-24 05:00:00,0.18487395
2015-12-24 08:00:00,0.134453782
2015-12-24 11:00:00,0.117647059
2015-12-24 14:00:00,0.117647059
2015-12-24 17:00:00,0.016806723
2015-12-24 20:00:00,0
2015-12-24 23:00:00,0
2015-12-25 02:00:00,0
2015-12-25 05:00:00,0
2015-12-25 08:00:00,0
2015-12-25 11:00:00,0
2015-12-25 14:00:00,0
2015-12-25 17:00:00,0
2015-12-25 20:00:00,0
2015-12-25 23:00:00,0
2015-12-26 02:00:00,0
2015-12-26 05:00:00,0.008403361
2015-12-26 08:00:00,0
2015-12-26 11:00:00,0.016806723
2015-12-26 14:00:00,0.016806723
2015-12-26 17:00:00,0.016806723
2015-12-26 20:00:00,0
2015-12-26 23:00:00,0.008403361
2015-12-27 02:00:00,0.008403361
2015-12-27 05:00:00,0.008403361
2015-12-27 08:00:00,0.025210084
2015-12-27 11:00:00,0
2015-12-27 14:00:00,0
2015-12-27 17:00:00,0
2015-12-27 20:00:00,0.008403361
2015-12-27 23:00:00,0
2015-12-28 02:00:00,0
2015-12-28 05:00:00,0
2015-12-28 08:00:00,0
2015-12-28 11:00:00,0
2015-12-28 14:00:00,0
2015-12-28 17:00:00,0
2015-12-28 20:00:00,0
2015-12-28 23:00:00,0
2015-12-29 02:00:00,0.016806723
2015-12-29 05:00:00,0
2015-12-29 08:00:00,0
2015-12-29 11:00:00,0
2015-12-29 14:00:00,0
2015-12-29 17:00:00,0
2015-12-29 20:00:00,0
2015-12-29 23:00:00,0
2015-12-30 02:00:00,0
2015-12-30 05:00:00,0
2015-12-30 08:00:00,0
2015-12-30 11:00:00,0
2015-12-30 14:00:00,0
2015-12-30 17:00:00,0
2015-12-30 20:00:00,0
2015-12-30 23:00:00,0
2015-12-31 02:00:00,0
2015-12-31 05:00:00,0
2015-12-31 08:00:00,0
2015-12-31 11:00:00,0
2015-12-31 14:00:00,0
2015-12-31 17:00:00,0
2015-12-31 20:00:00,0
2015-12-31 23:00:00,0
2016-01-01 02:00:00,0
2016-01-01 05:00:00,0.067226891
2016-01-01 08:00:00,0
2016-01-01 11:00:00,0
2016-01-01 14:00:00,0
2016-01-01 17:00:00,0
2016-01-01 20:00:00,0
2016-01-01 23:00:00,0
2016-01-02 02:00:00,0
2016-01-02 05:00:00,0
2016-01-02 08:00:00,0
2016-01-02 11:00:00,0
2016-01-02 14:00:00,0
2016-01-02 17:00:00,0
2016-01-02 20:00:00,0
2016-01-02 23:00:00,0
2016-01-03 02:00:00,0
2016-01-03 05:00:00,0
2016-01-03 08:00:00,0
2016-01-03 11:00:00,0
2016-01-03 14:00:00,0
2016-01-03 17:00:00,0
2016-01-03 20:00:00,0
2016-01-03 23:00:00,0.008403361
2016-01-04 02:00:00,0.016806723
2016-01-04 05:00:00,0.159663866
2016-01-04 08:00:00,0.43697479
2016-01-04 11:00:00,0.25210084
2016-01-04 14:00:00,0.075630252
2016-01-04 17:00:00,0.042016807
2016-01-04 20:00:00,0.008403361
2016-01-04 23:00:00,0.008403361
2016-01-05 02:00:00,0.008403361
2016-01-05 05:00:00,0.075630252
2016-01-05 08:00:00,0
2016-01-05 11:00:00,0.016806723
2016-01-05 14:00:00,0
2016-01-05 17:00:00,0
2016-01-05 20:00:00,0
2016-01-05 23:00:00,0
2016-01-06 02:00:00,0
2016-01-06 05:00:00,0
2016-01-06 08:00:00,0
2016-01-06 11:00:00,0
2016-01-06 14:00:00,0
2016-01-06 17:00:00,0.016806723
2016-01-06 20:00:00,0.142857143
2016-01-06 23:00:00,0.142857143
2016-01-07 02:00:00,0.100840336
2016-01-07 05:00:00,0.084033613
2016-01-07 08:00:00,0.823529412
2016-01-07 11:00:00,1.394957983
2016-01-07 14:00:00,0.655462185
2016-01-07 17:00:00,0.218487395
2016-01-07 20:00:00,0.008403361
2016-01-07 23:00:00,0
2016-01-08 02:00:00,0
2016-01-08 05:00:00,0
2016-01-08 08:00:00,0
2016-01-08 11:00:00,0.008403361
2016-01-08 14:00:00,0.243697479
2016-01-08 17:00:00,0.361344538
2016-01-08 20:00:00,0.554621849
2016-01-08 23:00:00,0.25210084
2016-01-09 02:00:00,0.210084034
2016-01-09 05:00:00,0.403361345
2016-01-09 08:00:00,0.411764706
2016-01-09 11:00:00,0.18487395
2016-01-09 14:00:00,0.176470588
2016-01-09 17:00:00,0.403361345
2016-01-09 20:00:00,0.193277311
2016-01-09 23:00:00,0.109243697
2016-01-10 02:00:00,0.226890756
2016-01-10 05:00:00,0.31092437
2016-01-10 08:00:00,0.008403361
2016-01-10 11:00:00,0.016806723
2016-01-10 14:00:00,0
2016-01-10 17:00:00,0.025210084
2016-01-10 20:00:00,0
2016-01-10 23:00:00,0
2016-01-11 02:00:00,0.016806723
2016-01-11 05:00:00,0.016806723
2016-01-11 08:00:00,0.016806723
2016-01-11 11:00:00,0.008403361
2016-01-11 14:00:00,0.025210084
2016-01-11 17:00:00,0.016806723
2016-01-11 20:00:00,0
2016-01-11 23:00:00,0.008403361
2016-01-12 02:00:00,0.016806723
2016-01-12 05:00:00,0
2016-01-12 08:00:00,0
2016-01-12 11:00:00,0
2016-01-12 14:00:00,0
2016-01-12 17:00:00,0
2016-01-12 20:00:00,0
2016-01-12 23:00:00,0
2016-01-13 02:00:00,0.008403361
2016-01-13 05:00:00,0
2016-01-13 08:00:00,0.025210084
2016-01-13 11:00:00,0.142857143
2016-01-13 14:00:00,0.193277311
2016-01-13 17:00:00,0.058823529
2016-01-13 20:00:00,0.042016807
2016-01-13 23:00:00,0.016806723
2016-01-14 02:00:00,0.075630252
2016-01-14 05:00:00,0.420168067
2016-01-14 08:00:00,0.546218487
2016-01-14 11:00:00,0.344537815
2016-01-14 14:00:00,0.201680672
2016-01-14 17:00:00,0.067226891
2016-01-14 20:00:00,0
2016-01-14 23:00:00,0
2016-01-15 02:00:00,0
2016-01-15 05:00:00,0
2016-01-15 08:00:00,0
2016-01-15 11:00:00,0
2016-01-15 14:00:00,0.008403361
2016-01-15 17:00:00,0
2016-01-15 20:00:00,0
2016-01-15 23:00:00,0
2016-01-16 02:00:00,0
2016-01-16 05:00:00,0
2016-01-16 08:00:00,0
2016-01-16 11:00:00,0.117647059
2016-01-16 14:00:00,0.008403361
2016-01-16 17:00:00,0.016806723
2016-01-16 20:00:00,0.016806723
2016-01-16 23:00:00,0
2016-01-17 02:00:00,0
2016-01-17 05:00:00,0
2016-01-17 08:00:00,0
2016-01-17 11:00:00,0
2016-01-17 14:00:00,0
2016-01-17 17:00:00,0
2016-01-17 20:00:00,0
2016-01-17 23:00:00,0
2016-01-18 02:00:00,0
2016-01-18 05:00:00,0
2016-01-18 08:00:00,0
